,Feature,Coefficient,Importance
7101,cyto_score_TBD|hepatic_severe_Yes,0.34466857164693243,0.34466857164693243
7632,tbi_status_TBI_Other_GreatercGY|in_vivo_tcd_Yes,0.3445317259276066,0.3445317259276066
1849,hla_match_drb1_low|tce_imm_match_P_G,-0.344463102057488,0.344463102057488
4108,dri_score_High___TED_AML_case__missing_cytogenetics|pulm_severe_No,0.3443654239131765,0.3443654239131765
14629,in_vivo_tcd_No|tce_div_match_Permissive_mismatched,0.3442246655850614,0.3442246655850614
11559,prim_disease_hct_PCD|in_vivo_tcd_Yes,-0.344217877837553,0.344217877837553
13264,cyto_score_detail_Intermediate|gvhd_proph_CDselect_alone,0.34419879802236186,0.34419879802236186
5800,psych_disturb_No|tce_imm_match_P_H,-0.34414613400200733,0.34414613400200733
9323,vent_hist_Yes|melphalan_dose_Missing_value,0.34397790906572967,0.34397790906572967
399,hla_match_c_high|cyto_score_Not_tested,0.34395254558814786,0.34395254558814786
13924,conditioning_intensity_RIC|in_vivo_tcd_No,0.34376006068498377,0.34376006068498377
9294,vent_hist_Yes|gvhd_proph_FKalone,-0.3437389089298134,0.3437389089298134
11194,prim_disease_hct_MPN|sex_match_Missing_value,-0.3436550479027299,0.3436550479027299
1135,hla_high_res_10|prim_disease_hct_HD,-0.3436536152952493,0.3436536152952493
3730,hla_low_res_8|race_group_More_than_one_race,-0.34363534582266086,0.34363534582266086
7868,tbi_status_TBI___Cy____Other|tce_imm_match_P_B,0.34349191939318174,0.34349191939318174
3656,hla_low_res_8|cmv_status_negpos,-0.34346723889297504,0.34346723889297504
12806,tce_imm_match_P_G|donor_related_Related,0.3434507673687698,0.3434507673687698
12758,tce_imm_match_P_G|tce_match_Missing_value,0.34345076722620516,0.34345076722620516
6987,cyto_score_Poor|gvhd_proph_TDEPLETION_alone,-0.3433854980702505,0.3433854980702505
7751,tbi_status_TBI_Other_LesserEqualcGY|conditioning_intensity_N_A__F_pre_TED__not_submitted,-0.34329998089683034,0.34329998089683034
6114,psych_disturb_Yes|in_vivo_tcd_Yes,0.34319232622109264,0.34319232622109264
2331,hla_match_a_high|prim_disease_hct_CML,0.3430801053049771,0.3430801053049771
2689,hla_match_b_low|tce_imm_match_P_G,-0.34290168281661937,0.34290168281661937
6822,cyto_score_Other|tce_match_Missing_value,0.3425718934973487,0.3425718934973487
11262,prim_disease_hct_NHL|tce_match_Missing_value,-0.3425613445971917,0.3425613445971917
16347,hepatic_mild_Not_done|cardiac_Yes,-0.34245110923195915,0.34245110923195915
11351,prim_disease_hct_Other_acute_leukemia|ethnicity_Missing_value,-0.3423317518511597,0.3423317518511597
1663,hla_match_c_low|prim_disease_hct_Other_acute_leukemia,0.34223709363430405,0.34223709363430405
4295,dri_score_Intermediate|tce_imm_match_P_H,0.34210087137377776,0.34210087137377776
15316,peptic_ulcer_Not_done|sex_match_F_M,-0.34201992045260954,0.34201992045260954
11363,prim_disease_hct_Other_acute_leukemia|tce_match_Missing_value,-0.3419469328435159,0.3419469328435159
9111,vent_hist_No|prim_disease_hct_PCD,0.3419004980719046,0.3419004980719046
4446,dri_score_Intermediate___TED_AML_case__missing_cytogenetics|tce_imm_match_H_H,-0.34189047063414085,0.34189047063414085
5055,dri_score_N_A___disease_not_classifiable|tce_imm_match_H_B,0.34181562008524835,0.34181562008524835
8875,arrhythmia_Yes|cmv_status_pospos,-0.34174326762368046,0.34174326762368046
13091,rituximab_Yes|tce_match_HvG_non_permissive,0.34145224893304393,0.34145224893304393
11055,prim_disease_hct_MDS|tce_match_GvH_non_permissive,0.34141732530158464,0.34141732530158464
12677,tce_imm_match_P_B|prior_tumor_No,0.34130862342576407,0.34130862342576407
3303,comorbidity_score|tbi_status_TBI____Other__unknown_dose,-0.3412667789500456,0.3412667789500456
8211,tbi_status_TBI____Other___cGy__fractionated|cardiac_Yes,0.3407753940404643,0.3407753940404643
8381,tbi_status_TBI____Other___cGy__unknown_dose|tce_imm_match_Missing_value,-0.34074147215420314,0.34074147215420314
6726,cyto_score_Not_tested|tce_div_match_GvH_non_permissive,-0.340585541310306,0.340585541310306
12578,tce_imm_match_Missing_value|obesity_Yes,0.3404818829200227,0.3404818829200227
5744,psych_disturb_No|cyto_score_Normal,-0.3404413040742473,0.3404413040742473
12370,tce_imm_match_G_G|cardiac_No,-0.3402747120047947,0.3402747120047947
13517,cyto_score_detail_Poor|rheum_issue_Yes,0.34013328478471794,0.34013328478471794
15960,gvhd_proph_Parent_Q___yes__but_no_agent|tce_div_match_GvH_non_permissive,-0.3397534615468865,0.3397534615468865
15018,hepatic_severe_Not_done|race_group_Black_or_African_American,0.3397061182012898,0.3397061182012898
12661,tce_imm_match_P_B|ethnicity_Non_resident_of_the_U_S_,-0.33965615329135107,0.33965615329135107
7507,diabetes_Yes|prior_tumor_No,-0.3396032426862855,0.3396032426862855
7252,diabetes_No|gvhd_proph_FK__MTX____others_not_MMF_,0.33955191927279815,0.33955191927279815
16098,rheum_issue_Yes|race_group_Black_or_African_American,0.33903428087081783,0.33903428087081783
3955,hla_low_res_10|prim_disease_hct_AML,-0.3390065163228866,0.3390065163228866
11373,prim_disease_hct_Other_acute_leukemia|peptic_ulcer_Yes,-0.3388247294314722,0.3388247294314722
11417,prim_disease_hct_Other_acute_leukemia|cardiac_Yes,-0.33882472940549363,0.33882472940549363
3916,hla_low_res_10|dri_score_N_A___disease_not_classifiable,0.33871591050528527,0.33871591050528527
3150,hla_match_b_high|renal_issue_Yes,0.33870731351644634,0.33870731351644634
7208,diabetes_No|rituximab_Yes,-0.33860890752442974,0.33860890752442974
6410,cyto_score_Missing_value|peptic_ulcer_No,0.33854756680068476,0.33854756680068476
448,hla_match_c_high|tce_imm_match_G_G,-0.33852055741392784,0.33852055741392784
9050,graft_type_Peripheral_blood|gvhd_proph_FK__MMF____others,0.3383709813343623,0.3383709813343623
5007,dri_score_N_A___disease_not_classifiable|cyto_score_Poor,-0.33815210619554337,0.33815210619554337
16412,tce_div_match_Permissive_mismatched|cardiac_Yes,0.33807069390677147,0.33807069390677147
2240,year_hct|gvhd_proph_No_GvHD_Prophylaxis,-0.33806712140774037,0.33806712140774037
10332,prim_disease_hct_CML|gvhd_proph_Other_GVHD_Prophylaxis,0.337961979464058,0.337961979464058
5628,dri_score_Very_high|prim_disease_hct_CML,0.3379619793261884,0.3379619793261884
1188,hla_high_res_10|tce_match_Missing_value,0.3378566274530903,0.3378566274530903
5522,dri_score_TBD_cytogenetics|conditioning_intensity_TBD,-0.3375067119234814,0.3375067119234814
10792,prim_disease_hct_IIS|melphalan_dose_Missing_value,0.33746362001390534,0.33746362001390534
7712,tbi_status_TBI_Other_LesserEqualcGY|prim_disease_hct_AML,0.33737908076876544,0.33737908076876544
569,hla_high_res_8|dri_score_TBD_cytogenetics,-0.3372565036084929,0.3372565036084929
15959,gvhd_proph_Parent_Q___yes__but_no_agent|hepatic_mild_Yes,0.337113311300083,0.337113311300083
8891,arrhythmia_Yes|cyto_score_detail_TBD,-0.3369947836569033,0.3369947836569033
9862,pulm_severe_Not_done|hepatic_severe_Yes,0.336764063231058,0.336764063231058
14535,mrd_hct_Positive|gvhd_proph_CSA___MTX____others_not_MMF_FK_,0.33648637131839043,0.33648637131839043
8652,arrhythmia_No|ethnicity_Non_resident_of_the_U_S_,0.3364558308483298,0.3364558308483298
14787,tce_match_HvG_non_permissive|gvhd_proph_TDEPLETION_alone,0.33637346243790395,0.33637346243790395
11673,prim_disease_hct_SAA|gvhd_proph_CSA___MTX____others_not_MMF_FK_,0.3358722906178126,0.3358722906178126
7191,diabetes_No|prim_disease_hct_PCD,-0.3357294062683655,0.3357294062683655
13118,rituximab_Yes|gvhd_proph_TDEPLETION____other,-0.33560954490001527,0.33560954490001527
14764,tce_match_HvG_non_permissive|hepatic_severe_Yes,-0.33553197210138114,0.33553197210138114
8414,tbi_status_TBI____Other___cGy__unknown_dose|hepatic_severe_No,0.3354660007460079,0.3354660007460079
15131,prior_tumor_No|tce_div_match_HvG_non_permissive,0.3353908489731252,0.3353908489731252
6750,cyto_score_Other|tbi_status_TBI____Other___cGy__fractionated,0.33536924437514704,0.33536924437514704
6827,cyto_score_Other|prior_tumor_No,0.3353493411743925,0.3353493411743925
5940,psych_disturb_Not_done|tce_imm_match_H_B,-0.33528865511385286,0.33528865511385286
874,hla_low_res_6|race_group_More_than_one_race,0.3350906129521575,0.3350906129521575
3963,hla_low_res_10|prim_disease_hct_MDS,-0.3350307914109658,0.3350307914109658
14823,tce_match_Missing_value|prior_tumor_Not_done,-0.33496457728034795,0.33496457728034795
13134,rituximab_Yes|hepatic_mild_Yes,0.33496072977561414,0.33496072977561414
8357,tbi_status_TBI____Other___cGy__unknown_dose|prim_disease_hct_AML,0.3349589899561481,0.3349589899561481
6210,cyto_score_Intermediate|prim_disease_hct_IIS,0.33445727479940096,0.33445727479940096
934,hla_high_res_6|diabetes_No,0.334455631085234,0.334455631085234
15834,gvhd_proph_FKalone|melphalan_dose_N_A__Mel_not_given,-0.33445476326630175,0.33445476326630175
12124,cmv_status_posneg|ethnicity_Non_resident_of_the_U_S_,0.33441804734738534,0.33441804734738534
6553,cyto_score_Normal|peptic_ulcer_Yes,0.3344178516020114,0.3344178516020114
16099,rheum_issue_Yes|race_group_More_than_one_race,0.33434155471877713,0.33434155471877713
4020,hla_low_res_10|peptic_ulcer_Yes,-0.3342785422940728,0.3342785422940728
2008,hla_match_dqb1_low|prim_disease_hct_Solid_tumor,0.3341365641681895,0.3341365641681895
1094,hla_high_res_10|dri_score_N_A___disease_not_classifiable,-0.33386705866792477,0.33386705866792477
11177,prim_disease_hct_MPN|gvhd_proph_Cyclophosphamide_alone,-0.3338290608722612,0.3338290608722612
608,hla_high_res_8|prim_disease_hct_HIS,-0.33366885048819056,0.33366885048819056
2382,hla_match_a_high|in_vivo_tcd_Yes,-0.3336406816494599,0.3336406816494599
14717,tce_match_GvH_non_permissive|gvhd_proph_CSA_alone,0.33355910869334954,0.33355910869334954
10894,prim_disease_hct_IMD|tce_div_match_Permissive_mismatched,-0.3335079353500624,0.3335079353500624
6532,cyto_score_Normal|ethnicity_Non_resident_of_the_U_S_,-0.33348862373866206,0.33348862373866206
6879,cyto_score_Other|pulm_moderate_Yes,0.3333704842073933,0.3333704842073933
8534,tbi_status_TBI____Other__unknown_dose|in_vivo_tcd_No,-0.3332996657974052,0.3332996657974052
9224,vent_hist_Yes|prim_disease_hct_IMD,0.33293261749440634,0.33293261749440634
15760,gvhd_proph_FK__MTX____others_not_MMF_|melphalan_dose_Missing_value,0.33288428113525503,0.33288428113525503
14020,conditioning_intensity_TBD|gvhd_proph_Missing_value,-0.3328719441573903,0.3328719441573903
933,hla_high_res_6|cyto_score_TBD,0.33279906513073165,0.33279906513073165
10468,prim_disease_hct_HD|melphalan_dose_Missing_value,0.33267312657265985,0.33267312657265985
12820,tce_imm_match_P_H|cyto_score_detail_Intermediate,0.33255109987604714,0.33255109987604714
7070,cyto_score_TBD|tce_imm_match_P_P,0.3323973998794077,0.3323973998794077
6370,cyto_score_Missing_value|tce_imm_match_H_H,0.332093445800245,0.332093445800245
14756,tce_match_GvH_non_permissive|cardiac_Yes,0.33207308654774814,0.33207308654774814
5329,dri_score_N_A___pediatric|pulm_severe_Not_done,0.3319809638384922,0.3319809638384922
13360,cyto_score_detail_Missing_value|rheum_issue_No,0.3318503137310962,0.3318503137310962
8188,tbi_status_TBI____Other___cGy__fractionated|sex_match_F_M,-0.33183416929114595,0.33183416929114595
8583,tbi_status_TBI____Other__unknown_dose|tce_div_match_Missing_value,-0.3317904255612658,0.3317904255612658
6654,cyto_score_Not_tested|tce_imm_match_P_G,0.3317695390557892,0.3317695390557892
6945,cyto_score_Poor|conditioning_intensity_No_drugs_reported,-0.33162338993124296,0.33162338993124296
13267,cyto_score_detail_Intermediate|gvhd_proph_CSA____others_not_FK_MMF_MTX_,0.3316028900620794,0.3316028900620794
15473,gvhd_proph_CSA___MMF____others_not_FK_|melphalan_dose_Missing_value,0.33155443092112036,0.33155443092112036
3853,hla_match_drb1_high|tce_match_Permissive,0.33151620544313176,0.33151620544313176
782,hla_low_res_6|prim_disease_hct_AML,0.3314764203318077,0.3314764203318077
13499,cyto_score_detail_Poor|gvhd_proph_CSA___MMF____others_not_FK_,0.3313806607031857,0.3313806607031857
4905,dri_score_Missing_value|tce_imm_match_H_H,0.33132681941721437,0.33132681941721437
4644,dri_score_Low|gvhd_proph_CSA___MMF____others_not_FK_,0.3312399658023785,0.3312399658023785
16041,rheum_issue_No|sex_match_Missing_value,-0.3310988535467834,0.3310988535467834
5469,dri_score_TBD_cytogenetics|arrhythmia_Yes,-0.33106686969821275,0.33106686969821275
12972,tce_imm_match_P_P|tce_div_match_Missing_value,-0.3310413404841093,0.3310413404841093
4080,dri_score_High___TED_AML_case__missing_cytogenetics|psych_disturb_Yes,-0.33087565447788125,0.33087565447788125
1176,hla_high_res_10|ethnicity_Missing_value,0.3308708352551726,0.3308708352551726
8779,arrhythmia_Not_done|obesity_Not_done,-0.33086097996415204,0.33086097996415204
8448,tbi_status_TBI____Other___cGy__unknown_dose|race_group_Black_or_African_American,-0.33077072870030905,0.33077072870030905
14154,ethnicity_Non_resident_of_the_U_S_|gvhd_proph_FK__MTX____others_not_MMF_,0.33073915493131756,0.33073915493131756
7524,diabetes_Yes|gvhd_proph_Missing_value,-0.3305525646477959,0.3305525646477959
11678,prim_disease_hct_SAA|gvhd_proph_FK__MMF____others,0.3303492352785085,0.3303492352785085
2074,hla_match_dqb1_low|gvhd_proph_TDEPLETION____other,-0.33020251332170797,0.33020251332170797
14621,in_vivo_tcd_No|race_group_Native_Hawaiian_or_other_Pacific_Islander,0.3300732175364216,0.3300732175364216
7409,diabetes_Not_done|hepatic_mild_Not_done,0.32990888253783845,0.32990888253783845
11518,prim_disease_hct_Other_leukemia|pulm_moderate_No,0.32990386911237457,0.32990386911237457
1334,hla_match_dqb1_high|tce_imm_match_P_H,-0.3298531945131912,0.3298531945131912
93,tce_imm_match_P_B,-0.3298232826952321,0.3298232826952321
12216,cmv_status_pospos|ethnicity_Non_resident_of_the_U_S_,0.3298161233044026,0.3298161233044026
1875,hla_match_drb1_low|in_vivo_tcd_Yes,0.32972368714088374,0.32972368714088374
15376,peptic_ulcer_Yes|tce_div_match_HvG_non_permissive,-0.32971437306706625,0.32971437306706625
13308,cyto_score_detail_Intermediate|pulm_moderate_No,-0.3296054437136915,0.3296054437136915
5981,psych_disturb_Not_done|peptic_ulcer_No,0.32958462391281607,0.32958462391281607
8576,tbi_status_TBI____Other__unknown_dose|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.3294444736091945,0.3294444736091945
15741,gvhd_proph_FK__MTX____others_not_MMF_|sex_match_F_M,0.3293860423381879,0.3293860423381879
7622,tbi_status_TBI_Other_GreatercGY|conditioning_intensity_TBD,-0.32931878662222347,0.32931878662222347
12929,tce_imm_match_P_P|hepatic_severe_No,-0.32916174333404635,0.32916174333404635
14817,tce_match_HvG_non_permissive|pulm_moderate_Yes,-0.328817885307728,0.328817885307728
4130,dri_score_High___TED_AML_case__missing_cytogenetics|cmv_status_negpos,0.3283677191136406,0.3283677191136406
14213,ethnicity_Not_Hispanic_or_Latino|gvhd_proph_CDselect_alone,0.3280003442750968,0.3280003442750968
14166,ethnicity_Non_resident_of_the_U_S_|sex_match_F_M,0.32793368311835486,0.32793368311835486
1892,hla_match_drb1_low|gvhd_proph_CSA____others_not_FK_MMF_MTX_,-0.3278169311184882,0.3278169311184882
14192,ethnicity_Non_resident_of_the_U_S_|pulm_moderate_Yes,-0.3277212562845119,0.3277212562845119
8642,arrhythmia_No|cyto_score_detail_Not_tested,0.327648351100097,0.327648351100097
6976,cyto_score_Poor|gvhd_proph_Cyclophosphamide____others,-0.32731625987142327,0.32731625987142327
16002,gvhd_proph_TDEPLETION____other|cardiac_Yes,-0.32706548469492175,0.32706548469492175
11341,prim_disease_hct_Other_acute_leukemia|cyto_score_detail_Missing_value,-0.32689181132347944,0.32689181132347944
12108,cmv_status_posneg|tce_imm_match_P_P,0.32662543848365616,0.32662543848365616
3676,hla_low_res_8|conditioning_intensity_NMA,-0.3265984061928435,0.3265984061928435
4638,dri_score_Low|prior_tumor_Not_done,-0.32642275298024964,0.32642275298024964
11646,prim_disease_hct_SAA|conditioning_intensity_RIC,0.32640521040233805,0.32640521040233805
4135,dri_score_High___TED_AML_case__missing_cytogenetics|tce_imm_match_H_H,0.3261919479095096,0.3261919479095096
3671,hla_low_res_8|cyto_score_detail_Missing_value,0.32611421547239305,0.32611421547239305
4922,dri_score_Missing_value|conditioning_intensity_No_drugs_reported,0.32602408773043134,0.32602408773043134
2163,year_hct|prim_disease_hct_CML,0.32601529993472167,0.32601529993472167
14926,tce_match_Permissive|cardiac_Not_done,0.32599937821074176,0.32599937821074176
1679,hla_match_c_low|tce_imm_match_P_H,0.3258840774786846,0.3258840774786846
2347,hla_match_a_high|cmv_status_negneg,0.32572461150621357,0.32572461150621357
8782,arrhythmia_Not_done|mrd_hct_Positive,-0.3256107295745757,0.3256107295745757
14198,ethnicity_Not_Hispanic_or_Latino|in_vivo_tcd_No,-0.32555036085355304,0.32555036085355304
13260,cyto_score_detail_Intermediate|prior_tumor_Yes,0.32544263208013524,0.32544263208013524
2243,year_hct|gvhd_proph_TDEPLETION____other,-0.32513554440311626,0.32513554440311626
7721,tbi_status_TBI_Other_LesserEqualcGY|prim_disease_hct_MPN,0.32502584859594785,0.32502584859594785
12058,cmv_status_negpos|gvhd_proph_Cyclophosphamide____others,0.324972141702289,0.324972141702289
3819,hla_match_drb1_high|tce_imm_match_H_B,0.3248946892526923,0.3248946892526923
757,hla_low_res_6|cyto_score_TBD,-0.3247529135861676,0.3247529135861676
9126,vent_hist_No|tce_imm_match_P_P,0.32463176151810114,0.32463176151810114
5788,psych_disturb_No|prim_disease_hct_Solid_tumor,-0.3245775368535861,0.3245775368535861
14357,obesity_Not_done|gvhd_proph_Other_GVHD_Prophylaxis,-0.3245260268153569,0.3245260268153569
8503,tbi_status_TBI____Other__unknown_dose|cmv_status_pospos,-0.32441843197883335,0.32441843197883335
8562,tbi_status_TBI____Other__unknown_dose|gvhd_proph_Other_GVHD_Prophylaxis,0.324372111909596,0.324372111909596
14518,mrd_hct_Positive|in_vivo_tcd_No,-0.32424895892318784,0.32424895892318784
9205,vent_hist_No|cardiac_No,-0.32409025694418503,0.32409025694418503
4560,dri_score_Low|tbi_status_TBI____Other___cGy__fractionated,-0.323860468810371,0.323860468810371
13506,cyto_score_detail_Poor|gvhd_proph_FK__MTX____others_not_MMF_,0.32383930514366366,0.32383930514366366
1160,hla_high_res_10|tce_imm_match_P_H,-0.32377776793449264,0.32377776793449264
9044,graft_type_Peripheral_blood|gvhd_proph_CSA___MMF____others_not_FK_,0.32374097587802275,0.32374097587802275
11231,prim_disease_hct_NHL|tce_imm_match_Missing_value,0.3237374486572262,0.3237374486572262
11034,prim_disease_hct_MDS|cyto_score_detail_Intermediate,0.32356393167827946,0.32356393167827946
5237,dri_score_N_A___non_malignant_indication|tce_match_HvG_non_permissive,-0.32349724915376854,0.32349724915376854
8869,arrhythmia_Yes|prim_disease_hct_SAA,-0.32296124515348074,0.32296124515348074
13989,conditioning_intensity_TBD|obesity_No,-0.32286764720745087,0.32286764720745087
14167,ethnicity_Non_resident_of_the_U_S_|sex_match_M_F,0.32265963919929935,0.32265963919929935
